ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5010950,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,1,0,0,0,Managers,30,-16,C,0,1,1
5010951,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,1,0,0,0,Managers,30,-1,C,0,1,1
5010952,1,2700000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,1,0,0,0,Managers,30,-2,C,0,1,1
5010953,0,3375000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,20,0,C,0,1,1
5010954,0,3375000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,20,0,X,0,1,1
5010956,0,3375000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,20,0,C,0,1,1
5010957,0,3375000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,20,-17,C,0,1,1
5010958,0,3375000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,20,0,X,0,1,1
5010959,0,3375000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,20,0,C,0,1,1
5010960,0,2025000,Working,Secondary / secondary special,Married,House / apartment,-11505,-1043,1,0,0,1,Laborers,20,0,0,0,1,1
5010961,0,2025000,Working,Secondary / secondary special,Married,House / apartment,-11505,-1043,1,0,0,1,Laborers,20,0,X,0,1,1
5010962,0,2565000,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,1,0,0,1,HR staff,20,0,0,0,0,0
5010963,0,2565000,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,1,0,0,1,HR staff,20,-9,X,0,0,0
5010964,0,2565000,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,1,0,0,1,HR staff,20,0,0,0,0,0
5010965,0,2565000,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,1,0,0,1,HR staff,20,-39,X,0,0,0
5010966,0,2565000,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,1,0,0,1,HR staff,20,-24,X,0,0,0
5010967,0,2565000,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,1,0,0,1,HR staff,20,-29,X,0,0,0
5010972,1,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13617,-2748,1,0,0,0,Waiters/barmen staff,30,0,C,0,0,1
5010974,0,1260000,Working,Higher education,Married,House / apartment,-18214,-3508,1,0,0,1,Sales staff,20,-31,X,0,1,1
5010975,0,1260000,Working,Higher education,Married,House / apartment,-18214,-3508,1,0,0,1,Sales staff,20,-9,0,0,1,1
5010976,0,1260000,Working,Higher education,Married,House / apartment,-18214,-3508,1,0,0,1,Sales staff,20,-8,X,0,1,1
5010977,0,675000,Working,Secondary / secondary special,Separated,Municipal apartment,-13225,-829,1,1,0,0,Sales staff,10,0,0,0,0,1
5010978,0,675000,Working,Secondary / secondary special,Separated,Municipal apartment,-13225,-829,1,1,0,0,Sales staff,10,0,X,0,0,1
5010980,0,2250000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18045,-1805,1,0,0,0,Drivers,10,0,C,0,1,1
5010981,1,2700000,Working,Incomplete higher,Married,House / apartment,-15053,-3386,1,0,0,0,Managers,30,0,X,0,1,0
5010982,1,2700000,Working,Incomplete higher,Married,House / apartment,-15053,-3386,1,0,0,0,Managers,30,0,X,0,1,0
5010983,0,1350000,Pensioner,Secondary / secondary special,Married,House / apartment,-22119,365243,1,0,0,0,,20,0,C,0,0,1
5010984,0,1350000,Pensioner,Secondary / secondary special,Married,House / apartment,-22119,365243,1,0,0,0,,20,0,C,0,0,1
5010986,0,1215000,Commercial associate,Higher education,Single / not married,Rented apartment,-11118,-3873,1,1,0,0,Sales staff,10,0,0,0,0,1
5010987,0,1215000,Commercial associate,Higher education,Single / not married,Rented apartment,-11118,-3873,1,1,0,0,Sales staff,10,0,C,0,0,1
5010989,0,1215000,Commercial associate,Higher education,Single / not married,Rented apartment,-11118,-3873,1,1,0,0,Sales staff,10,0,C,0,0,1
5010990,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,-3,C,0,0,1
5010991,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,-7,C,0,0,1
5010992,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,-3,C,0,0,1
5010993,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,0,C,0,0,1
5010994,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,0,C,0,0,1
5010995,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,0,C,0,0,1
5010996,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,0,C,0,0,1
5010997,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,0,C,0,0,1
5010998,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,-1,C,0,0,1
5010999,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,0,C,0,0,1
5011000,0,900000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,20,-1,C,0,0,1
5011001,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,-6,X,0,1,1
5011002,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,0,0,0,1,1
5011003,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,-4,X,0,1,1
5011004,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,-11,X,0,1,1
5011005,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,0,0,0,1,1
5011006,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,0,C,0,1,1
5011007,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,-12,X,0,1,1
5011008,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,0,C,0,1,1
5011009,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,0,C,0,1,1
5011010,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,20,0,0,0,1,1
5011011,0,1350000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,1,0,1,1,Sales staff,20,0,C,0,1,1
5011012,0,1350000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,1,0,1,1,Sales staff,20,-11,C,0,1,1
5011013,0,1350000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,1,0,1,1,Sales staff,20,-19,X,0,1,1
5011014,0,1350000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,1,0,1,1,Sales staff,20,-31,X,0,1,1
5011015,0,1350000,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,1,0,1,1,Sales staff,20,-6,X,0,1,1
5011022,2,990000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,1,0,0,0,Drivers,40,0,X,0,1,1
5011023,2,990000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,1,0,0,0,Drivers,40,0,C,0,1,1
5011024,2,990000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,1,0,0,0,Drivers,40,0,C,0,1,1
5011025,2,990000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,1,0,0,0,Drivers,40,-5,C,0,1,1
5011026,2,990000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,1,0,0,0,Drivers,40,0,C,0,1,1
5011027,2,990000,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,1,0,0,0,Drivers,40,0,C,0,1,1
5011028,0,2925000,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,1,0,0,1,Sales staff,20,0,C,0,0,1
5011029,0,2925000,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,1,0,0,1,Sales staff,20,0,C,0,0,1
5011031,1,1350000,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,1,0,1,0,,30,0,C,0,0,1
5011032,1,1350000,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,1,0,1,0,,30,0,0,0,0,1
5011033,1,1350000,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,1,0,1,0,,30,-14,X,0,0,1
5011036,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,0,C,0,0,1
5011037,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,-29,X,0,0,1
5011039,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,-49,X,0,0,1
5011040,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,-27,X,0,0,1
5011041,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,-28,X,0,0,1
5011042,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,0,X,0,0,1
5011043,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,-10,X,0,0,1
5011044,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,0,C,0,0,1
5011045,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,-21,X,0,0,1
5018414,1,333000,Pensioner,Secondary / secondary special,Married,House / apartment,-22784,365243,1,0,0,0,,30,0,C,0,0,1
5018415,1,333000,Pensioner,Secondary / secondary special,Married,House / apartment,-22784,365243,1,0,0,0,,30,0,0,0,0,1
5018417,2,6975000,Commercial associate,Higher education,Separated,House / apartment,-14184,-5295,1,0,0,0,Sales staff,30,0,X,0,1,1
5018418,2,6975000,Commercial associate,Higher education,Separated,House / apartment,-14184,-5295,1,0,0,0,Sales staff,30,0,X,0,1,1
5018419,0,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,1,0,0,0,Sales staff,20,-35,0,0,0,1
5018420,0,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,1,0,0,0,Sales staff,20,0,C,0,0,1
5018421,0,1350000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,1,0,0,0,Sales staff,20,0,C,0,0,1
5018422,0,2025000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,1,0,0,0,Laborers,20,0,0,0,0,1
5018423,0,2025000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,1,0,0,0,Laborers,20,-3,0,0,0,1
5018424,0,2025000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,1,0,0,0,Laborers,20,-12,C,0,0,1
5018425,0,2025000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,1,0,0,0,Laborers,20,0,0,0,0,1
5018426,0,2025000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,1,0,0,0,Laborers,20,0,0,0,0,1
5018428,0,1350000,Working,Secondary / secondary special,Single / not married,House / apartment,-12626,-5295,1,0,0,0,Laborers,10,0,0,0,0,1
5018429,0,1350000,Working,Secondary / secondary special,Single / not married,House / apartment,-12626,-5295,1,0,0,0,Laborers,10,0,C,0,0,1
5018430,1,1125000,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,1,0,0,0,Drivers,30,0,0,0,1,1
5018431,1,1125000,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,1,0,0,0,Drivers,30,0,C,0,1,1
5018432,1,1125000,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,1,0,0,0,Drivers,30,0,C,0,1,1
5018433,1,1125000,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,1,0,0,0,Drivers,30,-22,X,0,1,1
5018439,0,2025000,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,1,0,0,0,Core staff,10,0,X,0,0,1
5018440,0,2025000,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,1,0,0,0,Core staff,10,0,X,0,0,1
5018442,0,2025000,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,1,0,0,0,Core staff,10,0,X,0,0,1
5018443,1,1980000,Pensioner,Secondary / secondary special,Married,House / apartment,-18490,365243,1,0,0,0,,30,0,0,0,0,1
5018444,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,0,0,0,0,1
5018445,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,0,0,0,0,1
5018446,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,0,C,0,0,1
5018447,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,-22,0,0,0,1
5018448,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,0,C,0,0,1
5018450,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,-8,C,0,0,1
5018451,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,0,C,0,0,1
5018452,1,6750000,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,30,0,C,0,0,1
5018453,0,1012500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,10,-29,C,0,0,1
5018455,0,1012500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,10,0,0,0,0,1
5018457,0,1012500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,10,-1,C,0,0,1
5018458,0,1012500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,10,0,X,0,0,1
5018459,0,1012500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,10,0,X,0,0,1
5018460,0,1012500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22059,365243,1,0,1,0,,10,-1,C,0,0,1
5018461,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,-18,C,0,0,1
5018462,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,0,0,0,1
5018464,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,-33,X,0,0,1
5018465,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,C,0,0,1
5018466,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,X,0,0,1
5018467,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,0,0,0,1
5018469,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,0,0,0,1
5018470,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,0,0,0,1
5018471,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,X,0,0,1
5018472,1,1665000,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,30,0,C,0,0,1
5018477,0,2925000,Working,Higher education,Married,House / apartment,-19156,-4504,1,0,0,0,,20,0,C,0,1,1
5018478,0,2925000,Working,Higher education,Married,House / apartment,-19156,-4504,1,0,0,0,,20,0,C,0,1,1
5018479,0,2925000,Working,Higher education,Married,House / apartment,-19156,-4504,1,0,0,0,,20,0,C,0,1,1
5018480,1,1125000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17935,-363,1,0,1,0,Laborers,30,0,C,0,0,1
5018481,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,-21,C,0,0,1
5018482,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,0,C,0,0,1
5018483,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,0,C,0,0,1
5018484,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,0,C,0,0,1
5018485,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,-15,C,0,0,1
5018486,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,0,C,0,0,1
5018487,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,0,C,0,0,1
5018488,0,900000,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,20,0,0,0,0,1
5018492,1,6750000,Working,Higher education,Married,House / apartment,-16338,-4654,1,1,1,0,Managers,30,0,0,0,1,1
5018493,1,6750000,Working,Higher education,Married,House / apartment,-16338,-4654,1,1,1,0,Managers,30,0,0,0,1,1
5018495,1,6750000,Working,Higher education,Married,House / apartment,-16338,-4654,1,1,1,0,Managers,30,-7,C,0,1,1
5018496,0,540000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20621,365243,1,0,0,0,,10,-23,C,0,0,0
5018498,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,20,0,C,0,1,1
5018500,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,20,-28,C,0,1,1
5018501,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,20,0,C,0,1,1
5018502,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,20,0,0,0,1,1
5018503,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,20,0,C,0,1,1
